NPhone_Decay	WtoW_Weight	Participant_Index	Noise_LOC	Reaction_Time	Accuracy
0.04	-0.011	8	0.03	45.470588235294116	0.16037735849056603
0.04	-0.011	8	0.04	35.333333333333336	0.04245283018867924
0.04	-0.011	8	0.05	56.6	0.02358490566037736
0.04	-0.011	8	0.06	35.25	0.018867924528301886
0.04	-0.011	8	0.07	61.333333333333336	0.014150943396226415
0.04	-0.011	8	0.08	67.66666666666667	0.014150943396226415
0.04	-0.011	8	0.09	58.333333333333336	0.014150943396226415
0.04	-0.011	8	0.1	61.0	0.014150943396226415
0.04	-0.011	8	0.11	61.0	0.014150943396226415
0.04	-0.011	8	0.12	42.2	0.02358490566037736
0.04	-0.011	8	0.13	60.333333333333336	0.014150943396226415
0.04	-0.011	8	0.14	31.25	0.018867924528301886
0.04	-0.011	8	0.15	48.5	0.018867924528301886
0.04	-0.011	9	0	40.15714285714286	0.9905660377358491
0.04	-0.011	9	0.01	40.68627450980392	0.9622641509433962
0.04	-0.011	9	0.02	44.968	0.589622641509434
0.04	-0.011	9	0.03	44.354838709677416	0.14622641509433962
0.04	-0.011	9	0.04	40.375	0.03773584905660377
0.04	-0.011	9	0.05	55.666666666666664	0.014150943396226415
0.04	-0.011	9	0.06	57.0	0.014150943396226415
0.04	-0.011	9	0.07	52.25	0.018867924528301886
0.04	-0.011	9	0.08	43.75	0.018867924528301886
0.04	-0.011	9	0.09	62.333333333333336	0.014150943396226415
0.04	-0.011	9	0.1	48.0	0.018867924528301886
0.04	-0.011	9	0.11	60.0	0.014150943396226415
0.04	-0.011	9	0.12	48.5	0.018867924528301886
0.04	-0.011	9	0.13	60.666666666666664	0.014150943396226415
0.04	-0.011	9	0.14	70.25	0.018867924528301886
0.04	-0.011	9	0.15	65.5	0.018867924528301886
0.04	-0.011	10	0	40.15714285714286	0.9905660377358491
0.04	-0.011	10	0.01	41.06435643564357	0.9528301886792453
0.04	-0.011	10	0.02	45.778688524590166	0.5754716981132075
0.04	-0.011	10	0.03	49.46875	0.1509433962264151
0.04	-0.011	10	0.04	44.0	0.0330188679245283
0.04	-0.011	10	0.05	44.6	0.02358490566037736
0.04	-0.011	10	0.06	70.66666666666667	0.014150943396226415
0.04	-0.011	10	0.07	57.666666666666664	0.014150943396226415
0.04	-0.011	10	0.08	61.666666666666664	0.014150943396226415
0.04	-0.011	10	0.09	45.5	0.018867924528301886
0.04	-0.011	10	0.1	68.75	0.018867924528301886
0.04	-0.011	10	0.11	49.25	0.018867924528301886
0.04	-0.011	10	0.12	58.0	0.014150943396226415
0.04	-0.011	10	0.13	60.333333333333336	0.014150943396226415
0.04	-0.011	10	0.14	63.0	0.014150943396226415
0.04	-0.011	10	0.15	60.333333333333336	0.014150943396226415
0.04	-0.011	11	0	40.15714285714286	0.9905660377358491
0.04	-0.011	11	0.01	40.896039603960396	0.9528301886792453
0.04	-0.011	11	0.02	45.944	0.589622641509434
0.04	-0.011	11	0.03	46.0	0.13679245283018868
0.04	-0.011	11	0.04	32.0	0.02830188679245283
0.04	-0.011	11	0.05	46.6	0.02358490566037736
0.04	-0.011	11	0.06	49.0	0.02358490566037736
0.04	-0.011	11	0.07	46.75	0.018867924528301886
0.04	-0.011	11	0.08	65.66666666666667	0.014150943396226415
0.04	-0.011	11	0.09	71.25	0.018867924528301886
0.04	-0.011	11	0.1	56.666666666666664	0.014150943396226415
0.04	-0.011	11	0.11	47.25	0.018867924528301886
0.04	-0.011	11	0.12	44.5	0.018867924528301886
0.04	-0.011	11	0.13	59.666666666666664	0.014150943396226415
0.04	-0.011	11	0.14	51.5	0.018867924528301886
0.04	-0.011	11	0.15	57.666666666666664	0.014150943396226415
0.04	-0.011	12	0	40.15714285714286	0.9905660377358491
0.04	-0.011	12	0.01	40.88235294117647	0.9622641509433962
0.04	-0.011	12	0.02	45.68503937007874	0.5990566037735849
0.04	-0.011	12	0.03	46.1764705882353	0.16037735849056603
0.04	-0.011	12	0.04	49.833333333333336	0.02830188679245283
0.04	-0.011	12	0.05	36.0	0.014150943396226415
0.04	-0.011	12	0.06	39.666666666666664	0.014150943396226415
0.04	-0.011	12	0.07	30.0	0.018867924528301886
0.04	-0.011	12	0.08	50.0	0.018867924528301886
0.04	-0.011	12	0.09	60.666666666666664	0.014150943396226415
0.04	-0.011	12	0.1	54.666666666666664	0.014150943396226415
0.04	-0.011	12	0.11	68.0	0.018867924528301886
0.04	-0.011	12	0.12	65.66666666666667	0.014150943396226415
0.04	-0.011	12	0.13	42.4	0.02358490566037736
0.04	-0.011	12	0.14	58.0	0.014150943396226415
0.04	-0.011	12	0.15	59.666666666666664	0.014150943396226415
0.04	-0.011	13	0	40.15714285714286	0.9905660377358491
0.04	-0.011	13	0.01	40.7970297029703	0.9528301886792453
0.04	-0.011	13	0.02	47.19083969465649	0.6179245283018868
0.04	-0.011	13	0.03	46.89655172413793	0.13679245283018868
0.04	-0.011	13	0.04	34.8	0.04716981132075472
0.04	-0.011	13	0.05	39.0	0.02830188679245283
0.04	-0.011	13	0.06	39.0	0.014150943396226415
0.04	-0.011	13	0.07	37.666666666666664	0.014150943396226415
0.04	-0.011	13	0.08	63.333333333333336	0.014150943396226415
0.04	-0.011	13	0.09	41.4	0.02358490566037736
0.04	-0.011	13	0.1	63.0	0.014150943396226415
0.04	-0.011	13	0.11	37.0	0.014150943396226415
0.04	-0.011	13	0.12	58.333333333333336	0.014150943396226415
0.04	-0.011	13	0.13	63.0	0.014150943396226415
0.04	-0.011	13	0.14	49.5	0.018867924528301886
0.04	-0.011	13	0.15	59.666666666666664	0.014150943396226415
0.04	-0.011	14	0	40.15714285714286	0.9905660377358491
0.04	-0.011	14	0.01	40.93564356435643	0.9528301886792453
0.04	-0.011	14	0.02	45.968992248062015	0.6084905660377359
0.04	-0.011	14	0.03	45.93333333333333	0.14150943396226415
0.04	-0.011	14	0.04	40.75	0.03773584905660377
0.04	-0.011	14	0.05	20.75	0.018867924528301886
0.04	-0.011	14	0.06	40.6	0.02358490566037736
0.04	-0.011	14	0.07	41.6	0.02358490566037736
0.04	-0.011	14	0.08	48.75	0.018867924528301886
0.04	-0.011	14	0.09	65.33333333333333	0.014150943396226415
0.04	-0.011	14	0.1	40.6	0.02358490566037736
0.04	-0.011	14	0.11	46.5	0.018867924528301886
0.04	-0.011	14	0.12	45.75	0.018867924528301886
0.04	-0.011	14	0.13	70.75	0.018867924528301886
0.04	-0.011	14	0.14	61.0	0.014150943396226415
0.04	-0.011	14	0.15	57.333333333333336	0.014150943396226415
0.04	-0.011	15	0	40.15714285714286	0.9905660377358491
0.04	-0.011	15	0.01	40.61764705882353	0.9622641509433962
0.04	-0.011	15	0.02	45.024	0.589622641509434
0.04	-0.011	15	0.03	46.74285714285714	0.1650943396226415
0.04	-0.011	15	0.04	39.285714285714285	0.0330188679245283
0.04	-0.011	15	0.05	38.666666666666664	0.02830188679245283
0.04	-0.011	15	0.06	47.833333333333336	0.02830188679245283
0.04	-0.011	15	0.07	58.333333333333336	0.014150943396226415
0.04	-0.011	15	0.08	40.0	0.014150943396226415
0.04	-0.011	15	0.09	50.333333333333336	0.02830188679245283
0.04	-0.011	15	0.1	61.0	0.014150943396226415
0.04	-0.011	15	0.11	71.75	0.018867924528301886
0.04	-0.011	15	0.12	49.25	0.018867924528301886
0.04	-0.011	15	0.13	62.0	0.014150943396226415
0.04	-0.011	15	0.14	69.0	0.018867924528301886
0.04	-0.011	15	0.15	69.25	0.018867924528301886
0.04	-0.012	0	0	39.72115384615385	0.9811320754716981
0.04	-0.012	0	0.01	40.61	0.9433962264150944
0.04	-0.012	0	0.02	46.1219512195122	0.5801886792452831
0.04	-0.012	0	0.03	45.74074074074074	0.12735849056603774
0.04	-0.012	0	0.04	32.625	0.03773584905660377
0.04	-0.012	0	0.05	41.0	0.018867924528301886
0.04	-0.012	0	0.06	31.5	0.018867924528301886
0.04	-0.012	0	0.07	39.666666666666664	0.014150943396226415
0.04	-0.012	0	0.08	34.0	0.014150943396226415
0.04	-0.012	0	0.09	68.0	0.018867924528301886
0.04	-0.012	0	0.1	40.6	0.02358490566037736
0.04	-0.012	0	0.11	64.0	0.018867924528301886
0.04	-0.012	0	0.12	61.333333333333336	0.014150943396226415
0.04	-0.012	0	0.13	51.0	0.018867924528301886
0.04	-0.012	0	0.14	69.0	0.018867924528301886
0.04	-0.012	0	0.15	66.25	0.018867924528301886
0.04	-0.012	1	0	39.72115384615385	0.9811320754716981
0.04	-0.012	1	0.01	40.58706467661692	0.9481132075471698
0.04	-0.012	1	0.02	46.24603174603175	0.5943396226415094
0.04	-0.012	1	0.03	49.29032258064516	0.14622641509433962
0.04	-0.012	1	0.04	38.125	0.03773584905660377
0.04	-0.012	1	0.05	59.666666666666664	0.014150943396226415
0.04	-0.012	1	0.06	33.0	0.0330188679245283
0.04	-0.012	1	0.07	50.25	0.018867924528301886
0.04	-0.012	1	0.08	40.6	0.02358490566037736
0.04	-0.012	1	0.09	52.0	0.018867924528301886
0.04	-0.012	1	0.1	40.333333333333336	0.014150943396226415
0.04	-0.012	1	0.11	48.5	0.018867924528301886
0.04	-0.012	1	0.12	67.75	0.018867924528301886
0.04	-0.012	1	0.13	67.5	0.018867924528301886
0.04	-0.012	1	0.14	60.333333333333336	0.014150943396226415
0.04	-0.012	1	0.15	63.666666666666664	0.014150943396226415
0.04	-0.012	2	0	39.72115384615385	0.9811320754716981
0.04	-0.012	2	0.01	40.82	0.9433962264150944
0.04	-0.012	2	0.02	47.5	0.5849056603773585
0.04	-0.012	2	0.03	42.13333333333333	0.14150943396226415
0.04	-0.012	2	0.04	36.44444444444444	0.04245283018867924
0.04	-0.012	2	0.05	53.0	0.018867924528301886
0.04	-0.012	2	0.06	49.5	0.018867924528301886
0.04	-0.012	2	0.07	62.0	0.014150943396226415
0.04	-0.012	2	0.08	49.25	0.018867924528301886
0.04	-0.012	2	0.09	49.0	0.018867924528301886
0.04	-0.012	2	0.1	59.666666666666664	0.014150943396226415
0.04	-0.012	2	0.11	63.25	0.018867924528301886
0.04	-0.012	2	0.12	59.333333333333336	0.014150943396226415
0.04	-0.012	2	0.13	49.0	0.018867924528301886
0.04	-0.012	2	0.14	62.25	0.018867924528301886
0.04	-0.012	2	0.15	57.333333333333336	0.014150943396226415
0.04	-0.012	3	0	39.72115384615385	0.9811320754716981
0.04	-0.012	3	0.01	40.851485148514854	0.9528301886792453
0.04	-0.012	3	0.02	46.08943089430894	0.5801886792452831
0.04	-0.012	3	0.03	43.689655172413794	0.13679245283018868
0.04	-0.012	3	0.04	31.142857142857142	0.0330188679245283
0.04	-0.012	3	0.05	52.5	0.018867924528301886
0.04	-0.012	3	0.06	37.142857142857146	0.0330188679245283
0.04	-0.012	3	0.07	53.2	0.02358490566037736
0.04	-0.012	3	0.08	60.666666666666664	0.014150943396226415
0.04	-0.012	3	0.09	58.333333333333336	0.014150943396226415
0.04	-0.012	3	0.1	60.666666666666664	0.014150943396226415
0.04	-0.012	3	0.11	56.0	0.02358490566037736
0.04	-0.012	3	0.12	59.333333333333336	0.014150943396226415
0.04	-0.012	3	0.13	57.0	0.02358490566037736
0.04	-0.012	3	0.14	49.0	0.02830188679245283
0.04	-0.012	3	0.15	69.75	0.018867924528301886
0.04	-0.012	4	0	39.72115384615385	0.9811320754716981
0.04	-0.012	4	0.01	40.63725490196079	0.9622641509433962
0.04	-0.012	4	0.02	45.95238095238095	0.5943396226415094
0.04	-0.012	4	0.03	44.3	0.14150943396226415
0.04	-0.012	4	0.04	35.142857142857146	0.0330188679245283
0.04	-0.012	4	0.05	29.0	0.02358490566037736
0.04	-0.012	4	0.06	48.0	0.018867924528301886
0.04	-0.012	4	0.07	50.5	0.009433962264150943
0.04	-0.012	4	0.08	69.5	0.018867924528301886
0.04	-0.012	4	0.09	58.666666666666664	0.014150943396226415
0.04	-0.012	4	0.1	64.66666666666667	0.014150943396226415
0.04	-0.012	4	0.11	59.6	0.02358490566037736
0.04	-0.012	4	0.12	61.0	0.014150943396226415
0.04	-0.012	4	0.13	68.0	0.018867924528301886
0.04	-0.012	4	0.14	68.0	0.018867924528301886
0.04	-0.012	4	0.15	59.333333333333336	0.014150943396226415
0.04	-0.012	5	0	39.72115384615385	0.9811320754716981
0.04	-0.012	5	0.01	41.38	0.9433962264150944
0.04	-0.012	5	0.02	45.288	0.589622641509434
0.04	-0.012	5	0.03	47.333333333333336	0.15566037735849056
0.04	-0.012	5	0.04	44.625	0.03773584905660377
0.04	-0.012	5	0.05	47.0	0.018867924528301886
0.04	-0.012	5	0.06	49.5	0.018867924528301886
0.04	-0.012	5	0.07	62.0	0.014150943396226415
0.04	-0.012	5	0.08	47.25	0.018867924528301886
0.04	-0.012	5	0.09	47.25	0.018867924528301886
0.04	-0.012	5	0.1	70.0	0.018867924528301886
0.04	-0.012	5	0.11	62.0	0.014150943396226415
0.04	-0.012	5	0.12	61.666666666666664	0.014150943396226415
0.04	-0.012	5	0.13	42.0	0.02358490566037736
0.04	-0.012	5	0.14	58.6	0.02358490566037736
0.04	-0.012	5	0.15	59.333333333333336	0.014150943396226415
0.04	-0.012	6	0	39.72115384615385	0.9811320754716981
0.04	-0.012	6	0.01	41.00990099009901	0.9528301886792453
0.04	-0.012	6	0.02	47.072	0.589622641509434
0.04	-0.012	6	0.03	46.5	0.1320754716981132
0.04	-0.012	6	0.04	33.285714285714285	0.0330188679245283
0.04	-0.012	6	0.05	54.666666666666664	0.014150943396226415
0.04	-0.012	6	0.06	31.0	0.018867924528301886
0.04	-0.012	6	0.07	61.333333333333336	0.014150943396226415
0.04	-0.012	6	0.08	41.6	0.02358490566037736
0.04	-0.012	6	0.09	59.333333333333336	0.014150943396226415
0.04	-0.012	6	0.1	64.0	0.018867924528301886
0.04	-0.012	6	0.11	69.25	0.018867924528301886
0.04	-0.012	6	0.12	68.75	0.018867924528301886
0.04	-0.012	6	0.13	57.6	0.02358490566037736
0.04	-0.012	6	0.14	60.333333333333336	0.014150943396226415
0.04	-0.012	6	0.15	70.25	0.018867924528301886
0.04	-0.012	7	0	39.72115384615385	0.9811320754716981
0.04	-0.012	7	0.01	40.850746268656714	0.9481132075471698
0.04	-0.012	7	0.02	47.286821705426355	0.6084905660377359
0.04	-0.012	7	0.03	46.125	0.1509433962264151
0.04	-0.012	7	0.04	39.375	0.03773584905660377
0.04	-0.012	7	0.05	44.5	0.018867924528301886
0.04	-0.012	7	0.06	58.666666666666664	0.014150943396226415
0.04	-0.012	7	0.07	42.2	0.02358490566037736
0.04	-0.012	7	0.08	29.25	0.018867924528301886
0.04	-0.012	7	0.09	51.5	0.018867924528301886
0.04	-0.012	7	0.1	58.333333333333336	0.014150943396226415
0.04	-0.012	7	0.11	68.25	0.018867924528301886
0.04	-0.012	7	0.12	39.0	0.014150943396226415
0.04	-0.012	7	0.13	70.25	0.018867924528301886
0.04	-0.012	7	0.14	49.75	0.018867924528301886
0.04	-0.012	7	0.15	68.75	0.018867924528301886
0.04	-0.012	8	0	39.72115384615385	0.9811320754716981
0.04	-0.012	8	0.01	41.024752475247524	0.9528301886792453
0.04	-0.012	8	0.02	46.54838709677419	0.5849056603773585
0.04	-0.012	8	0.03	43.74193548387097	0.14622641509433962
0.04	-0.012	8	0.04	36.875	0.03773584905660377
0.04	-0.012	8	0.05	26.166666666666668	0.02830188679245283
0.04	-0.012	8	0.06	45.75	0.018867924528301886
0.04	-0.012	8	0.07	41.2	0.02358490566037736
0.04	-0.012	8	0.08	46.0	0.014150943396226415
0.04	-0.012	8	0.09	60.666666666666664	0.014150943396226415
0.04	-0.012	8	0.1	61.0	0.014150943396226415
0.04	-0.012	8	0.11	64.75	0.018867924528301886
0.04	-0.012	8	0.12	62.0	0.014150943396226415
0.04	-0.012	8	0.13	46.5	0.018867924528301886
0.04	-0.012	8	0.14	64.0	0.014150943396226415
0.04	-0.012	8	0.15	66.5	0.018867924528301886
0.04	-0.012	9	0	39.72115384615385	0.9811320754716981
0.04	-0.012	9	0.01	40.795	0.9433962264150944
0.04	-0.012	9	0.02	46.6953125	0.6037735849056604
0.04	-0.012	9	0.03	47.86206896551724	0.13679245283018868
0.04	-0.012	9	0.04	40.22222222222222	0.04245283018867924
0.04	-0.012	9	0.05	47.25	0.018867924528301886
0.04	-0.012	9	0.06	62.666666666666664	0.014150943396226415
0.04	-0.012	9	0.07	69.25	0.018867924528301886
0.04	-0.012	9	0.08	51.5	0.009433962264150943
0.04	-0.012	9	0.09	65.25	0.018867924528301886
0.04	-0.012	9	0.1	61.0	0.014150943396226415
0.04	-0.012	9	0.11	60.0	0.014150943396226415
0.04	-0.012	9	0.12	60.333333333333336	0.014150943396226415
0.04	-0.012	9	0.13	64.0	0.018867924528301886
0.04	-0.012	9	0.14	35.0	0.014150943396226415
0.04	-0.012	9	0.15	69.0	0.018867924528301886
0.04	-0.012	10	0	39.72115384615385	0.9811320754716981
0.04	-0.012	10	0.01	40.555	0.9433962264150944
0.04	-0.012	10	0.02	46.312	0.589622641509434
0.04	-0.012	10	0.03	47.885714285714286	0.1650943396226415
0.04	-0.012	10	0.04	34.57142857142857	0.0330188679245283
0.04	-0.012	10	0.05	52.5	0.018867924528301886
0.04	-0.012	10	0.06	47.0	0.018867924528301886
0.04	-0.012	10	0.07	65.66666666666667	0.014150943396226415
0.04	-0.012	10	0.08	42.6	0.02358490566037736
0.04	-0.012	10	0.09	66.25	0.018867924528301886
0.04	-0.012	10	0.1	48.5	0.018867924528301886
0.04	-0.012	10	0.11	54.0	0.02358490566037736
0.04	-0.012	10	0.12	46.25	0.018867924528301886
0.04	-0.012	10	0.13	67.5	0.018867924528301886
0.04	-0.012	10	0.14	59.333333333333336	0.014150943396226415
0.04	-0.012	10	0.15	59.666666666666664	0.014150943396226415
0.04	-0.012	11	0	39.72115384615385	0.9811320754716981
0.04	-0.012	11	0.01	40.52	0.9433962264150944
0.04	-0.012	11	0.02	46.422764227642276	0.5801886792452831
0.04	-0.012	11	0.03	42.193548387096776	0.14622641509433962
0.04	-0.012	11	0.04	28.0	0.0330188679245283
0.04	-0.012	11	0.05	39.8	0.02358490566037736
0.04	-0.012	11	0.06	39.2	0.02358490566037736
0.04	-0.012	11	0.07	56.666666666666664	0.014150943396226415
0.04	-0.012	11	0.08	57.2	0.02358490566037736
0.04	-0.012	11	0.09	63.333333333333336	0.014150943396226415
0.04	-0.012	11	0.1	58.4	0.02358490566037736
0.04	-0.012	11	0.11	59.666666666666664	0.014150943396226415
0.04	-0.012	11	0.12	58.2	0.02358490566037736
0.04	-0.012	11	0.13	60.0	0.014150943396226415
0.04	-0.012	11	0.14	68.5	0.018867924528301886
0.04	-0.012	11	0.15	61.4	0.02358490566037736
0.04	-0.012	12	0	39.72115384615385	0.9811320754716981
0.04	-0.012	12	0.01	40.76119402985075	0.9481132075471698
0.04	-0.012	12	0.02	46.41463414634146	0.5801886792452831
0.04	-0.012	12	0.03	45.32142857142857	0.1320754716981132
0.04	-0.012	12	0.04	44.0	0.05188679245283019
0.04	-0.012	12	0.05	32.75	0.018867924528301886
0.04	-0.012	12	0.06	54.2	0.02358490566037736
0.04	-0.012	12	0.07	46.25	0.018867924528301886
0.04	-0.012	12	0.08	47.75	0.018867924528301886
0.04	-0.012	12	0.09	49.0	0.018867924528301886
0.04	-0.012	12	0.1	66.75	0.018867924528301886
0.04	-0.012	12	0.11	60.333333333333336	0.014150943396226415
0.04	-0.012	12	0.12	69.75	0.018867924528301886
0.04	-0.012	12	0.13	49.75	0.018867924528301886
0.04	-0.012	12	0.14	65.75	0.018867924528301886
0.04	-0.012	12	0.15	56.0	0.014150943396226415
0.04	-0.012	13	0	39.72115384615385	0.9811320754716981
0.04	-0.012	13	0.01	40.48743718592965	0.9386792452830188
0.04	-0.012	13	0.02	47.01587301587302	0.5943396226415094
0.04	-0.012	13	0.03	44.07142857142857	0.1320754716981132
0.04	-0.012	13	0.04	48.666666666666664	0.04245283018867924
0.04	-0.012	13	0.05	18.2	0.02358490566037736
0.04	-0.012	13	0.06	29.25	0.018867924528301886
0.04	-0.012	13	0.07	50.25	0.018867924528301886
0.04	-0.012	13	0.08	57.333333333333336	0.014150943396226415
0.04	-0.012	13	0.09	49.75	0.018867924528301886
0.04	-0.012	13	0.1	65.0	0.018867924528301886
0.04	-0.012	13	0.11	69.0	0.018867924528301886
0.04	-0.012	13	0.12	60.0	0.014150943396226415
0.04	-0.012	13	0.13	68.25	0.018867924528301886
0.04	-0.012	13	0.14	69.75	0.018867924528301886
0.04	-0.012	13	0.15	69.5	0.018867924528301886
0.04	-0.012	14	0	39.72115384615385	0.9811320754716981
0.04	-0.012	14	0.01	40.82673267326733	0.9528301886792453
0.04	-0.012	14	0.02	46.82786885245902	0.5754716981132075
0.04	-0.012	14	0.03	47.705882352941174	0.16037735849056603
0.04	-0.012	14	0.04	32.714285714285715	0.0330188679245283
0.04	-0.012	14	0.05	43.2	0.02358490566037736
0.04	-0.012	14	0.06	38.333333333333336	0.014150943396226415
0.04	-0.012	14	0.07	63.0	0.014150943396226415
0.04	-0.012	14	0.08	68.25	0.018867924528301886
0.04	-0.012	14	0.09	47.75	0.018867924528301886
0.04	-0.012	14	0.1	68.25	0.018867924528301886
0.04	-0.012	14	0.11	60.333333333333336	0.014150943396226415
0.04	-0.012	14	0.12	62.666666666666664	0.014150943396226415
0.04	-0.012	14	0.13	63.25	0.018867924528301886
0.04	-0.012	14	0.14	66.5	0.018867924528301886
0.04	-0.012	14	0.15	66.0	0.018867924528301886
0.04	-0.012	15	0	39.72115384615385	0.9811320754716981
0.04	-0.012	15	0.01	40.89054726368159	0.9481132075471698
0.04	-0.012	15	0.02	45.54838709677419	0.5849056603773585
0.04	-0.012	15	0.03	41.74074074074074	0.12735849056603774
0.04	-0.012	15	0.04	39.125	0.03773584905660377
0.04	-0.012	15	0.05	46.0	0.018867924528301886
0.04	-0.012	15	0.06	53.0	0.02830188679245283
0.04	-0.012	15	0.07	40.4	0.02358490566037736
0.04	-0.012	15	0.08	55.333333333333336	0.014150943396226415
0.04	-0.012	15	0.09	51.25	0.018867924528301886
0.04	-0.012	15	0.1	66.25	0.018867924528301886
0.04	-0.012	15	0.11	28.5	0.018867924528301886
0.04	-0.012	15	0.12	61.333333333333336	0.014150943396226415
0.04	-0.012	15	0.13	64.0	0.018867924528301886
0.04	-0.012	15	0.14	65.0	0.018867924528301886
0.04	-0.012	15	0.15	57.0	0.02358490566037736
0.04	-0.013	0	0	39.97115384615385	0.9811320754716981
0.04	-0.013	0	0.01	41.19095477386934	0.9386792452830188
0.04	-0.013	0	0.02	47.11570247933884	0.5707547169811321
0.04	-0.013	0	0.03	46.083333333333336	0.11320754716981132
0.04	-0.013	0	0.04	38.3	0.04716981132075472
0.04	-0.013	0	0.05	20.333333333333332	0.014150943396226415
0.04	-0.013	0	0.06	40.6	0.02358490566037736
0.04	-0.013	0	0.07	58.333333333333336	0.014150943396226415
0.04	-0.013	0	0.08	32.0	0.018867924528301886
0.04	-0.013	0	0.09	65.75	0.018867924528301886
0.04	-0.013	0	0.1	67.0	0.018867924528301886
0.04	-0.013	0	0.11	64.5	0.018867924528301886
0.04	-0.013	0	0.12	49.75	0.018867924528301886
0.04	-0.013	0	0.13	64.25	0.018867924528301886
0.04	-0.013	0	0.14	59.666666666666664	0.014150943396226415
0.04	-0.013	0	0.15	60.333333333333336	0.014150943396226415
0.04	-0.013	1	0	39.97115384615385	0.9811320754716981
0.04	-0.013	1	0.01	40.28787878787879	0.9339622641509434
0.04	-0.013	1	0.02	46.68292682926829	0.5801886792452831
0.04	-0.013	1	0.03	42.75	0.1509433962264151
0.04	-0.013	1	0.04	38.5	0.04716981132075472
0.04	-0.013	1	0.05	39.2	0.02358490566037736
0.04	-0.013	1	0.06	62.5	0.018867924528301886
0.04	-0.013	1	0.07	34.5	0.02830188679245283
0.04	-0.013	1	0.08	59.8	0.02358490566037736
0.04	-0.013	1	0.09	56.2	0.02358490566037736
0.04	-0.013	1	0.1	46.0	0.018867924528301886
0.04	-0.013	1	0.11	58.666666666666664	0.014150943396226415
0.04	-0.013	1	0.12	48.25	0.018867924528301886
0.04	-0.013	1	0.13	66.25	0.018867924528301886
0.04	-0.013	1	0.14	62.0	0.018867924528301886
0.04	-0.013	1	0.15	59.666666666666664	0.014150943396226415
0.04	-0.013	2	0	39.97115384615385	0.9811320754716981
0.04	-0.013	2	0.01	40.24	0.9433962264150944
0.04	-0.013	2	0.02	47.357723577235774	0.5801886792452831
0.04	-0.013	2	0.03	42.370370370370374	0.12735849056603774
0.04	-0.013	2	0.04	28.142857142857142	0.0330188679245283
0.04	-0.013	2	0.05	57.0	0.02358490566037736
0.04	-0.013	2	0.06	72.0	0.018867924528301886
0.04	-0.013	2	0.07	46.25	0.018867924528301886
0.04	-0.013	2	0.08	61.75	0.018867924528301886
0.04	-0.013	2	0.09	57.666666666666664	0.014150943396226415
0.04	-0.013	2	0.1	63.666666666666664	0.014150943396226415
0.04	-0.013	2	0.11	48.25	0.018867924528301886
0.04	-0.013	2	0.12	63.5	0.018867924528301886
0.04	-0.013	2	0.13	64.0	0.018867924528301886
0.04	-0.013	2	0.14	62.5	0.018867924528301886
0.04	-0.013	2	0.15	67.5	0.018867924528301886
0.04	-0.013	3	0	39.97115384615385	0.9811320754716981
0.04	-0.013	3	0.01	40.91959798994975	0.9386792452830188
0.04	-0.013	3	0.02	45.720338983050844	0.5566037735849056
0.04	-0.013	3	0.03	41.32142857142857	0.1320754716981132
0.04	-0.013	3	0.04	37.0	0.04245283018867924
0.04	-0.013	3	0.05	37.8	0.02358490566037736
0.04	-0.013	3	0.06	49.2	0.02358490566037736
0.04	-0.013	3	0.07	49.25	0.018867924528301886
0.04	-0.013	3	0.08	32.0	0.018867924528301886
0.04	-0.013	3	0.09	45.5	0.018867924528301886
0.04	-0.013	3	0.1	69.0	0.018867924528301886
0.04	-0.013	3	0.11	47.142857142857146	0.0330188679245283
0.04	-0.013	3	0.12	55.0	0.014150943396226415
0.04	-0.013	3	0.13	59.666666666666664	0.014150943396226415
0.04	-0.013	3	0.14	66.0	0.018867924528301886
0.04	-0.013	3	0.15	67.5	0.018867924528301886
0.04	-0.013	4	0	39.97115384615385	0.9811320754716981
0.04	-0.013	4	0.01	41.05	0.9433962264150944
0.04	-0.013	4	0.02	47.93388429752066	0.5707547169811321
0.04	-0.013	4	0.03	44.407407407407405	0.12735849056603774
0.04	-0.013	4	0.04	37.25	0.03773584905660377
0.04	-0.013	4	0.05	45.0	0.018867924528301886
0.04	-0.013	4	0.06	32.25	0.018867924528301886
0.04	-0.013	4	0.07	63.0	0.018867924528301886
0.04	-0.013	4	0.08	68.5	0.018867924528301886
0.04	-0.013	4	0.09	58.333333333333336	0.014150943396226415
0.04	-0.013	4	0.1	62.2	0.02358490566037736
0.04	-0.013	4	0.11	42.6	0.02358490566037736
0.04	-0.013	4	0.12	56.666666666666664	0.014150943396226415
0.04	-0.013	4	0.13	62.333333333333336	0.014150943396226415
0.04	-0.013	4	0.14	56.4	0.02358490566037736
0.04	-0.013	4	0.15	66.75	0.018867924528301886
0.04	-0.013	5	0	39.97115384615385	0.9811320754716981
0.04	-0.013	5	0.01	41.18905472636816	0.9481132075471698
0.04	-0.013	5	0.02	46.5	0.5754716981132075
0.04	-0.013	5	0.03	46.71875	0.1509433962264151
0.04	-0.013	5	0.04	37.0	0.018867924528301886
0.04	-0.013	5	0.05	51.0	0.018867924528301886
0.04	-0.013	5	0.06	39.0	0.02358490566037736
0.04	-0.013	5	0.07	61.4	0.02358490566037736
0.04	-0.013	5	0.08	47.0	0.009433962264150943
0.04	-0.013	5	0.09	56.666666666666664	0.014150943396226415
0.04	-0.013	5	0.1	59.333333333333336	0.014150943396226415
