Feedback_Excitation	Feedback_Inhibition	Cycle	/p/|pl^g	/b/|pl^g	/p/|bl^S	/b/|bl^S	/p/|#l^g	/b/|#l^g	/p/|#l^S	/b/|#l^S
0.05	-0.12	98	0.5767667	0.0	0.0	0.59537286	3.170095e-06	2.186531e-07	4.886803e-07	0.04016697
0.05	-0.12	99	0.5765174	0.0	0.0	0.5954082	2.7646543e-06	1.7730471e-07	4.0249526e-07	0.04315174
0.05	-0.11	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	-0.11	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.05	-0.11	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.05	-0.11	3	0.246542	0.0	0.0	0.245517	0.0	0.0	0.0	0.0
0.05	-0.11	4	0.30043513	0.0	0.0	0.29912418	0.0	0.0	0.0	0.0
0.05	-0.11	5	0.34456944	0.0	0.0	0.3429138	0.0	0.0	0.0	0.0
0.05	-0.11	6	0.3805144	0.0	0.0	0.37865546	0.0	0.0	0.0	0.0
0.05	-0.11	7	0.40977663	0.0	0.0	0.4078153	0.0	0.0	0.0	0.0
0.05	-0.11	8	0.43357155	0.0	0.0	0.43158197	0.0	0.0	0.0	0.0
0.05	-0.11	9	0.45290327	0.0	0.0	0.45093477	0.0	0.0	0.0	0.0
0.05	-0.11	10	0.4686014	0.0	0.0	0.46668023	0.1	0.1	0.1	0.1
0.05	-0.11	11	0.4813444	0.0	0.0	0.4794829	0.18	0.18	0.18	0.18
0.05	-0.11	12	0.4916874	0.0	0.0	0.48988718	0.2438606	0.24058059	0.2438606	0.24058059
0.05	-0.11	13	0.5004895	0.0	0.0	0.4986961	0.29367432	0.2881406	0.29367432	0.2881406
0.05	-0.11	14	0.5081558	0.0	0.0	0.50630003	0.26346317	0.25727147	0.26346317	0.25727147
0.05	-0.11	15	0.5148071	0.0	0.0	0.5127912	0.23616388	0.22938192	0.23616388	0.22938192
0.05	-0.11	16	0.52056956	0.0	0.0	0.5182909	0.21156636	0.20433313	0.21156636	0.20433313
0.05	-0.11	17	0.5255737	0.0	0.0	0.522936	0.18941256	0.18186639	0.18941256	0.18186639
0.05	-0.11	18	0.5299441	0.0	0.0	0.5268668	0.16947289	0.16173543	0.16947289	0.16173543
0.05	-0.11	19	0.53377914	0.0	0.0	0.5302041	0.15154546	0.14371482	0.15154546	0.14371482
0.05	-0.11	20	0.5371553	0.0	0.0	0.5330547	0.13544373	0.1276022	0.13544373	0.1276022
0.05	-0.11	21	0.5401292	0.0	0.0	0.5355045	0.12099617	0.11321338	0.12099617	0.11321338
0.05	-0.11	22	0.5427491	0.0	0.0	0.53762275	0.108045906	0.100380406	0.108045906	0.100380406
0.05	-0.11	23	0.54539084	0.0	0.0	0.5397587	0.09640258	0.08889258	0.09640258	0.08889258
0.05	-0.11	24	0.5481086	0.0	0.0	0.5420372	0.08592239	0.07860676	0.08592239	0.07860676
0.05	-0.11	25	0.55081207	0.0	0.0	0.5444196	0.07649667	0.06940996	0.07649667	0.06940996
0.05	-0.11	26	0.55343264	0.0	0.0	0.5468375	0.06803243	0.06120514	0.06803243	0.06120514
0.05	-0.11	27	0.55592453	0.0	0.0	0.5492309	0.060453527	0.053922083	0.060453527	0.053922083
0.05	-0.11	28	0.5582577	0.0	0.0	0.55156934	0.053675715	0.047477532	0.053675715	0.047477532
0.05	-0.11	29	0.56042147	0.0	0.0	0.5538307	0.047621068	0.04178552	0.047621068	0.04178552
0.05	-0.11	30	0.56241965	0.0	0.0	0.5560022	0.042218395	0.036764685	0.042218395	0.036764685
0.05	-0.11	31	0.5642614	0.0	0.0	0.558075	0.037401114	0.03233848	0.037401114	0.03233848
0.05	-0.11	32	0.56595933	0.0	0.0	0.5600478	0.03310739	0.028438702	0.03310739	0.028438702
0.05	-0.11	33	0.5675624	0.0	0.0	0.56198305	0.029279772	0.024993787	0.02927024	0.025009328
0.05	-0.11	34	0.56908786	0.0	0.0	0.5639021	0.025867485	0.021945253	0.025836956	0.021997323
0.05	-0.11	35	0.5705418	0.0	0.0	0.5657996	0.022826696	0.019243773	0.02276543	0.019352518
0.05	-0.11	36	0.5719262	0.0	0.0	0.56766427	0.020119593	0.016849037	0.020020857	0.017030636
0.05	-0.11	37	0.57324207	0.0	0.0	0.5694873	0.017712293	0.01472651	0.017573029	0.01499236
0.05	-0.11	38	0.5744909	0.0	0.0	0.5712484	0.015574587	0.012847519	0.015394307	0.013202988
0.05	-0.11	39	0.57566786	0.0	0.0	0.5729318	0.013679577	0.01118717	0.013459567	0.011631965
0.05	-0.11	40	0.57677	0.0	0.0	0.57452667	0.012002791	0.009723209	0.011745709	0.010252464
0.05	-0.11	41	0.57778776	0.0	0.0	0.57602644	0.010521759	0.008435406	0.010231313	0.009040921
0.05	-0.11	42	0.5787163	0.0	0.0	0.5774284	0.009215818	0.0073052407	0.008896461	0.007976652
0.05	-0.11	43	0.57955503	0.0	0.0	0.5787329	0.008066024	0.0063157286	0.00772262	0.007041526
0.05	-0.11	44	0.5803081	0.0	0.0	0.5799424	0.0070549846	0.005451246	0.006692725	0.006219619
0.05	-0.11	45	0.58097804	0.0	0.0	0.5810636	0.00616688	0.004697525	0.0057911132	0.0054969615
0.05	-0.11	46	0.58156866	0.0	0.0	0.58210355	0.0053874785	0.0040416606	0.005003474	0.004861304
0.05	-0.11	47	0.5820832	0.0	0.0	0.583068	0.004704041	0.003472049	0.0043167886	0.004301915
0.05	-0.11	48	0.58252716	0.0	0.0	0.5839623	0.0041052047	0.0029782807	0.0037192681	0.0038093948
0.05	-0.11	49	0.5829054	0.0	0.0	0.5847914	0.0035808694	0.0025510436	0.0032002863	0.0033755163
0.05	-0.11	50	0.5832225	0.0	0.0	0.5855598	0.0031221113	0.0021819703	0.0027503048	0.002993079
0.05	-0.11	51	0.58348274	0.0	0.0	0.58627164	0.002721028	0.0018636436	0.0023607954	0.0026557823
0.05	-0.11	52	0.58369017	0.0	0.0	0.58693117	0.0023706162	0.0015895229	0.002024162	0.0023581139
0.05	-0.11	53	0.58384866	0.0	0.0	0.5875422	0.0020646765	0.0013538457	0.0017336627	0.0020952502
0.05	-0.11	54	0.5839618	0.0	0.0	0.58810824	0.0017977272	0.0011515423	0.0014833318	0.0018629696
0.05	-0.11	55	0.58403295	0.0	0.0	0.5886327	0.0015649284	0.00097816	0.0012678984	0.0016575798
0.05	-0.11	56	0.5840654	0.0	0.0	0.58911866	0.001362013	0.0008297952	0.0010827079	0.0014758564
0.05	-0.11	57	0.5840621	0.0	0.0	0.5895691	0.001185224	0.00070303207	0.0009236948	0.0013149738
0.05	-0.11	58	0.58402586	0.0	0.0	0.58998656	0.0010312581	0.000594888	0.0007873078	0.0011724483
0.05	-0.11	59	0.58395946	0.0	0.0	0.5903758	0.0008972151	0.0005027637	0.0006704455	0.0010460895
0.05	-0.11	60	0.5838653	0.0	0.0	0.59074026	0.0007805513	0.0004243989	0.0005704146	0.00093398
0.05	-0.11	61	0.58374584	0.0	0.0	0.5910827	0.00067903876	0.00035783192	0.0004848779	0.00083443936
0.05	-0.11	62	0.58360326	0.0	0.0	0.59140515	0.000590728	0.000301364	0.0004118092	0.0007459941
0.05	-0.11	63	0.5834396	0.0	0.0	0.59170926	0.000513915	0.0002535268	0.00034945348	0.0006673507
0.05	-0.11	64	0.5832569	0.0	0.0	0.5919962	0.0004471089	0.0002130527	0.0002962925	0.00059737306
0.05	-0.11	65	0.5830569	0.0	0.0	0.59226716	0.00038900945	0.00017885052	0.00025101434	0.00053506246
0.05	-0.11	66	0.5828415	0.0	0.0	0.59252286	0.00033848395	0.00014998335	0.00021248672	0.00047954023
0.05	-0.11	67	0.5826122	0.0	0.0	0.59276426	0.00029454607	0.0001256479	0.00017973363	0.0004300329
0.05	-0.11	68	0.5823706	0.0	0.0	0.59299195	0.00025633708	0.00010515659	0.00015191482	0.00038585902
0.05	-0.11	69	0.58211803	0.0	0.0	0.59320664	0.00022310959	8.79218e-05	0.0001283078	0.0003464177
0.05	-0.11	70	0.5818559	0.0	0.0	0.59340894	0.00019421321	7.34421e-05	0.000108292144	0.0003111789
0.05	-0.11	71	0.5815854	0.0	0.0	0.5935995	0.00016908224	6.129026e-05	9.133568e-05	0.00027967448
0.05	-0.11	72	0.58130777	0.0	0.0	0.5937788	0.0001472246	5.110285e-05	7.6982535e-05	0.00025149088
0.05	-0.11	73	0.5810241	0.0	0.0	0.5939474	0.00012821243	4.2571133e-05	6.4842614e-05	0.00022626236
0.05	-0.11	74	0.58073545	0.0	0.0	0.59410584	0.00011167375	3.543323e-05	5.4582524e-05	0.00033272384
0.05	-0.11	75	0.5804427	0.0	0.0	0.59425473	9.72852e-05	2.9467312e-05	4.5917637e-05	0.00086116325
0.05	-0.11	76	0.58014685	0.0	0.0	0.5943945	8.476574e-05	2.448573e-05	3.8605194e-05	0.0017570192
0.05	-0.11	77	0.57984865	0.0	0.0	0.5945256	7.387113e-05	2.0329968e-05	3.2438355e-05	0.0029715507
0.05	-0.11	78	0.5795489	0.0	0.0	0.59464854	6.438913e-05	1.6866292e-05	2.7241089e-05	0.004461338
0.05	-0.11	79	0.57924825	0.0	0.0	0.5947639	5.6135304e-05	1.3982011e-05	2.2863765e-05	0.006187756
0.05	-0.11	80	0.5789474	0.0	0.0	0.5948719	4.8949398e-05	1.158229e-05	1.9179324e-05	0.008116521
0.05	-0.11	81	0.578647	0.0	0.0	0.594973	4.269217e-05	9.587413e-06	1.6079972e-05	0.010217254
0.05	-0.11	82	0.57834756	0.0	0.0	0.59506774	3.724241e-05	7.930471e-06	1.3474345e-05	0.012463087
0.05	-0.11	83	0.5780496	0.0	0.0	0.59515643	3.2494907e-05	6.5553418e-06	1.1285065e-05	0.014830308
0.05	-0.11	84	0.5777535	0.0	0.0	0.5952394	2.8358298e-05	5.4150014e-06	9.446653e-06	0.017298006
0.05	-0.11	85	0.5774597	0.0	0.0	0.595317	2.4753239e-05	4.4700923e-06	7.903742e-06	0.019847786
0.05	-0.11	86	0.5771687	0.0	0.0	0.5953896	2.1610695e-05	3.6877175e-06	6.609545e-06	0.022463502
0.05	-0.11	87	0.5768808	0.0	0.0	0.59545743	1.887068e-05	3.0404003e-06	5.524558e-06	0.02513098
0.05	-0.11	88	0.5765963	0.0	0.0	0.59552073	1.6481103e-05	2.5052123e-06	4.6154473e-06	0.027837839
0.05	-0.11	89	0.5763155	0.0	0.0	0.5955799	1.4396697e-05	2.0630387e-06	3.8541016e-06	0.030573253
0.05	-0.11	90	0.5760387	0.0	0.0	0.5956352	1.2578118e-05	1.6979602e-06	3.2168336e-06	0.03332781
0.05	-0.11	91	0.575766	0.0	0.0	0.5956868	1.099115e-05	1.3967316e-06	2.6836938e-06	0.036093306
0.05	-0.11	92	0.57549775	0.0	0.0	0.5957349	9.60603e-06	1.1483427e-06	2.2378915e-06	0.038862642
0.05	-0.11	93	0.57523394	0.0	0.0	0.5957798	8.396862e-06	9.4364935e-07	1.8653036e-06	0.04162968
0.05	-0.11	94	0.57497483	0.0	0.0	0.5958216	7.3411e-06	7.750641e-07	1.5540576e-06	0.044389132
0.05	-0.11	95	0.5747205	0.0	0.0	0.5958607	6.4191195e-06	6.3629636e-07	1.2941792e-06	0.04713646
0.05	-0.11	96	0.5744711	0.0	0.0	0.5958971	5.6138265e-06	5.2213505e-07	1.0772936e-06	0.049867786
0.05	-0.11	97	0.57422674	0.0	0.0	0.59593093	4.9103323e-06	4.2826667e-07	8.963726e-07	0.052579828
0.05	-0.11	98	0.5739874	0.0	0.0	0.5959625	4.295665e-06	3.5112353e-07	7.45522e-07	0.0552698
0.05	-0.11	99	0.5737533	0.0	0.0	0.59599185	3.7585187e-06	2.8775696e-07	6.198008e-07	0.057935365
0.05	-0.1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	-0.1	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.05	-0.1	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.05	-0.1	3	0.246542	0.0	0.0	0.245517	0.0	0.0	0.0	0.0
0.05	-0.1	4	0.30043513	0.0	0.0	0.29912418	0.0	0.0	0.0	0.0
0.05	-0.1	5	0.34456944	0.0	0.0	0.3429138	0.0	0.0	0.0	0.0
0.05	-0.1	6	0.3805144	0.0	0.0	0.37865546	0.0	0.0	0.0	0.0
0.05	-0.1	7	0.40977663	0.0	0.0	0.4078153	0.0	0.0	0.0	0.0
0.05	-0.1	8	0.43357155	0.0	0.0	0.43158197	0.0	0.0	0.0	0.0
0.05	-0.1	9	0.45290327	0.0	0.0	0.45093477	0.0	0.0	0.0	0.0
0.05	-0.1	10	0.4686014	0.0	0.0	0.46668023	0.1	0.1	0.1	0.1
0.05	-0.1	11	0.4813444	0.0	0.0	0.4794829	0.18	0.18	0.18	0.18
0.05	-0.1	12	0.4916874	0.0	0.0	0.48988718	0.244123	0.24104801	0.244123	0.24104801
0.05	-0.1	13	0.50050205	0.0	0.0	0.49870571	0.2943917	0.28920758	0.2943917	0.28920758
0.05	-0.1	14	0.50819343	0.0	0.0	0.50632626	0.2643819	0.25857192	0.2643819	0.25857192
0.05	-0.1	15	0.5148719	0.0	0.0	0.51283926	0.23729244	0.23091736	0.23729244	0.23091736
0.05	-0.1	16	0.5206668	0.0	0.0	0.5183634	0.21287847	0.20606618	0.21287847	0.20606618
0.05	-0.1	17	0.5257061	0.0	0.0	0.5230363	0.19087835	0.18375742	0.19087835	0.18375742
0.05	-0.1	18	0.5301138	0.0	0.0	0.5269971	0.1710616	0.16374595	0.1710616	0.16374595
0.05	-0.1	19	0.53398496	0.0	0.0	0.5303676	0.15322734	0.14580885	0.15322734	0.14580885
0.05	-0.1	20	0.5373941	0.0	0.0	0.53325415	0.13719131	0.12974705	0.13719131	0.12974705
0.05	-0.1	21	0.54039645	0.0	0.0	0.53574157	0.122784115	0.11537975	0.122784115	0.11537975
0.05	-0.1	22	0.5430401	0.0	0.0	0.53789693	0.10985156	0.10254277	0.10985156	0.10254277
0.05	-0.1	23	0.5457126	0.0	0.0	0.5400771	0.09821415	0.09103741	0.09821415	0.09103741
0.05	-0.1	24	0.54846275	0.0	0.0	0.5424054	0.08773137	0.0807233	0.08773137	0.0807233
0.05	-0.1	25	0.55119747	0.0	0.0	0.5448411	0.07829419	0.071487464	0.07829419	0.071487464
0.05	-0.1	26	0.5538472	0.0	0.0	0.54730976	0.06980702	0.06323353	0.06980702	0.06323353
0.05	-0.1	27	0.55636525	0.0	0.0	0.5497483	0.06219183	0.055888396	0.06219183	0.055888396
0.05	-0.1	28	0.55871934	0.0	0.0	0.5521249	0.055364944	0.049370337	0.055364944	0.049370337
0.05	-0.1	29	0.56089747	0.0	0.0	0.5544149	0.049251076	0.043596007	0.049251076	0.043596007
0.05	-0.1	30	0.56290114	0.0	0.0	0.55660284	0.043781582	0.03848654	0.043781582	0.03848654
0.05	-0.1	31	0.5647397	0.0	0.0	0.5586831	0.038892563	0.033967856	0.038892563	0.033967856
0.05	-0.1	32	0.5664284	0.0	0.0	0.560653	0.034524042	0.029973969	0.034524042	0.029973969
0.05	-0.1	33	0.56802034	0.0	0.0	0.5625868	0.030620268	0.02643446	0.030609852	0.026451334
0.05	-0.1	34	0.5695386	0.0	0.0	0.56450796	0.027131394	0.023291258	0.027098011	0.023347942
0.05	-0.1	35	0.5709885	0.0	0.0	0.566414	0.024014577	0.02049597	0.023947462	0.020614613
0.05	-0.1	36	0.57236874	0.0	0.0	0.5682944	0.021232074	0.018008398	0.021124331	0.018207656
0.05	-0.1	37	0.57366526	0.0	0.0	0.57013726	0.018750545	0.015795145	0.018598793	0.016087867
0.05	-0.1	38	0.57487375	0.0	0.0	0.57192636	0.01654065	0.01382854	0.01634409	0.014220817
0.05	-0.1	39	0.57598925	0.0	0.0	0.5736427	0.014576068	0.012084416	0.014335927	0.012576217
0.05	-0.1	40	0.5769957	0.0	0.0	0.5752725	0.0128326975	0.010541026	0.012551727	0.011127314
0.05	-0.1	41	0.5778839	0.0	0.0	0.5768074	0.0112883	0.009178468	0.010970447	0.009850538
0.05	-0.1	42	0.5786531	0.0	0.0	0.57824314	0.009922348	0.007978401	0.009572334	0.008725172
0.05	-0.1	43	0.5793097	0.0	0.0	0.57957894	0.008715956	0.0069239032	0.008338992	0.007732939
0.05	-0.1	44	0.57986134	0.0	0.0	0.58081913	0.00765184	0.0059993984	0.007253412	0.006857753
0.05	-0.1	45	0.5803182	0.0	0.0	0.5819696	0.006714134	0.0051904996	0.006299927	0.0060854685
0.05	-0.1	46	0.58069175	0.0	0.0	0.58303565	0.0058884863	0.0044840956	0.005464167	0.005403656
0.05	-0.1	47	0.58099216	0.0	0.0	0.58402216	0.0051620197	0.003868329	0.0047330135	0.004801399
0.05	-0.1	48	0.58122826	0.0	0.0	0.58493406	0.0045232256	0.003332533	0.004094548	0.0042691147
0.05	-0.1	49	0.58140767	0.0	0.0	0.58577615	0.003961899	0.0028670707	0.0035379906	0.0037983935
0.05	-0.1	50	0.58153725	0.0	0.0	0.5865531	0.0034689826	0.0024633226	0.0030536312	0.0033818572
0.05	-0.1	51	0.5816228	0.0	0.0	0.58726954	0.0030364206	0.0021136429	0.002632761	0.0030130325
0.05	-0.1	52	0.58166957	0.0	0.0	0.58792984	0.0026570524	0.0018112548	0.0022675963	0.0026862398
0.05	-0.1	53	0.58168215	0.0	0.0	0.5885382	0.0023245218	0.0015501602	0.0019512055	0.0023964953
0.05	-0.1	54	0.5816645	0.0	0.0	0.58909863	0.0020331936	0.001325059	0.001677412	0.0021394386
0.05	-0.1	55	0.58162016	0.0	0.0	0.58961487	0.0017780787	0.0011312759	0.001440748	0.001911248
0.05	-0.1	56	0.58155215	0.0	0.0	0.5900904	0.0015547655	0.00096469535	0.0012364052	0.0017085612
0.05	-0.1	57	0.58146334	0.0	0.0	0.5905305	0.0013593589	0.0008217015	0.001060158	0.0015284156
0.05	-0.1	58	0.58135617	0.0	0.0	0.59093964	0.0011884205	0.00069912174	0.0009082918	0.0013681889
0.05	-0.1	59	0.5812317	0.0	0.0	0.59132123	0.0010389176	0.0005941783	0.0007775545	0.0012255679
0.05	-0.1	60	0.5810903	0.0	0.0	0.59167784	0.0009081868	0.00050444825	0.0006651101	0.0010985214
0.05	-0.1	61	0.5809325	0.0	0.0	0.59201175	0.00079388975	0.0004278223	0.0005684875	0.0009852638
0.05	-0.1	62	0.5807593	0.0	0.0	0.59232473	0.0006939748	0.00036246676	0.00048553533	0.0008842244
0.05	-0.1	63	0.5805716	0.0	0.0	0.5926182	0.0006066425	0.00030679072	0.00041438267	0.00079401996
0.05	-0.1	64	0.58037066	0.0	0.0	0.5928936	0.00053031556	0.000259416	0.00035340423	0.00071343145
0.05	-0.1	65	0.5801576	0.0	0.0	0.59315187	0.00046361188	0.00021915072	0.00030118966	0.0006413838
0.05	-0.1	66	0.57993364	0.0	0.0	0.59339416	0.00040532113	0.00018496592	0.00025651653	0.000576928
0.05	-0.1	67	0.5797	0.0	0.0	0.59362143	0.00035438378	0.00015597467	0.00021832652	0.00051922566
0.05	-0.1	68	0.57945776	0.0	0.0	0.5938344	0.00030987267	0.0001314137	0.00018570441	0.00091460743
0.05	-0.1	69	0.57920814	0.0	0.0	0.594034	0.0002709768	0.00011062719	0.0001578597	0.00171978
0.05	-0.1	70	0.57895213	0.0	0.0	0.594221	0.00023698695	9.305249e-05	0.00013411006	0.0028795975
0.05	-0.1	71	0.57869077	0.0	0.0	0.5943961	0.00020728314	7.820762e-05	0.0001138674	0.0043448377
0.05	-0.1	72	0.57842505	0.0	0.0	0.59456	0.0001813235	6.568024e-05	9.66255e-05	0.006071685
0.05	-0.1	73	0.57815576	0.0	0.0	0.5947134	0.00015863455	5.511813e-05	8.194912e-05	0.008021191
0.05	-0.1	74	0.57788384	0.0	0.0	0.5948568	0.00013880261	4.6220805e-05	6.946442e-05	0.010158791
0.05	-0.1	75	0.57761	0.0	0.0	0.59499097	0.00012146637	3.8732247e-05	5.8850645e-05	0.012453887
0.05	-0.1	76	0.57733506	0.0	0.0	0.5951164	0.00010631024	3.243461e-05	4.9832837e-05	0.014879432
0.05	-0.1	77	0.57705957	0.0	0.0	0.59523356	9.3058596e-05	2.7142753e-05	4.2175496e-05	0.01741153
0.05	-0.1	78	0.57678413	0.0	0.0	0.59534305	8.147076e-05	2.2699503e-05	3.5677098e-05	0.020029148
0.05	-0.1	79	0.5765095	0.0	0.0	0.5954453	7.133657e-05	1.8971597e-05	3.016531e-05	0.022713799
0.05	-0.1	80	0.5762359	0.0	0.0	0.5955407	6.2472514e-05	1.5846164e-05	2.5492904e-05	0.025449263
0.05	-0.1	81	0.5759639	0.0	0.0	0.5956298	5.4718334e-05	1.3227702e-05	2.1534166e-05	0.028221337
0.05	-0.1	82	0.5756941	0.0	0.0	0.595713	4.7934103e-05	1.1035493e-05	1.818185e-05	0.03101763
0.05	-0.1	83	0.5754266	0.0	0.0	0.5957907	4.199762e-05	9.201381e-06	1.5344518e-05	0.03382733
0.05	-0.1	84	0.57516205	0.0	0.0	0.59586316	3.6802085e-05	7.667882e-06	1.2944263e-05	0.036641065
0.05	-0.1	85	0.57490134	0.0	0.0	0.59593076	3.225421e-05	6.38655e-06	1.0914758e-05	0.03945072
0.05	-0.1	86	0.5746449	0.0	0.0	0.5959938	2.8272581e-05	5.3165863e-06	9.199562e-06	0.0422493
0.05	-0.1	87	0.5743934	0.0	0.0	0.5960526	2.4786119e-05	4.4236626e-06	7.750685e-06	0.045030784
0.05	-0.1	88	0.574147	0.0	0.0	0.59610736	2.1732752e-05	3.67892e-06	6.527342e-06	0.04779005
0.05	-0.1	89	0.57390594	0.0	0.0	0.5961585	1.905825e-05	3.0581198e-06	5.494896e-06	0.050522733
0.05	-0.1	90	0.57367045	0.0	0.0	0.5962061	1.6715168e-05	2.540924e-06	4.6239456e-06	0.053225163
0.05	-0.1	91	0.5734407	0.0	0.0	0.59625053	1.4662082e-05	2.1102749e-06	3.88955e-06	0.055894274
0.05	-0.1	92	0.57321674	0.0	0.0	0.59629184	1.2862804e-05	1.751876e-06	3.270564e-06	0.058527514
0.05	-0.1	93	0.57299876	0.0	0.0	0.59633034	1.128571e-05	1.4537554e-06	2.7490698e-06	0.06112281
0.05	-0.1	94	0.5727867	0.0	0.0	0.59636617	9.903158e-06	1.205895e-06	2.3098924e-06	0.06367849
0.05	-0.1	95	0.5725806	0.0	0.0	0.59639955	8.690976e-06	9.999172e-07	1.9401868e-06	0.06619326
0.05	-0.1	96	0.5723805	0.0	0.0	0.59643054	7.6280244e-06	8.288217e-07	1.6290869e-06	0.06866612
0.05	-0.1	97	0.57218635	0.0	0.0	0.5964594	6.6958078e-06	6.8676235e-07	1.3674036e-06	0.07109636
0.05	-0.1	98	0.5719982	0.0	0.0	0.5964863	5.878142e-06	5.6886046e-07	1.1473705e-06	0.073483504
0.05	-0.1	99	0.57181597	0.0	0.0	0.59651124	5.160862e-06	4.7104706e-07	9.624274e-07	0.07582727
0.05	-0.09	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	-0.09	1	0.1	0.0	0.0	0.1	0.0	0.0	0.0	0.0
0.05	-0.09	2	0.18	0.0	0.0	0.18	0.0	0.0	0.0	0.0
0.05	-0.09	3	0.246542	0.0	0.0	0.245517	0.0	0.0	0.0	0.0
0.05	-0.09	4	0.30043513	0.0	0.0	0.29912418	0.0	0.0	0.0	0.0
0.05	-0.09	5	0.34456944	0.0	0.0	0.3429138	0.0	0.0	0.0	0.0
0.05	-0.09	6	0.3805144	0.0	0.0	0.37865546	0.0	0.0	0.0	0.0
0.05	-0.09	7	0.40977663	0.0	0.0	0.4078153	0.0	0.0	0.0	0.0
0.05	-0.09	8	0.43357155	0.0	0.0	0.43158197	0.0	0.0	0.0	0.0
0.05	-0.09	9	0.45290327	0.0	0.0	0.45093477	0.0	0.0	0.0	0.0
0.05	-0.09	10	0.4686014	0.0	0.0	0.46668023	0.1	0.1	0.1	0.1
0.05	-0.09	11	0.4813444	0.0	0.0	0.4794829	0.18	0.18	0.18	0.18
0.05	-0.09	12	0.4916874	0.0	0.0	0.48988718	0.24438539	0.2415154	0.24438539	0.2415154
0.05	-0.09	13	0.5005147	0.0	0.0	0.49871597	0.29510874	0.2902737	0.29510874	0.2902737
0.05	-0.09	14	0.50823134	0.0	0.0	0.50635344	0.2653033	0.25987583	0.2653033	0.25987583
0.05	-0.09	15	0.51493794	0.0	0.0	0.5128895	0.23842813	0.23246263	0.23842813	0.23246263
0.05	-0.09	16	0.52076614	0.0	0.0	0.51844126	0.21420324	0.20781659	0.21420324	0.20781659
0.05	-0.09	17	0.52584153	0.0	0.0	0.52314585	0.19236304	0.18567401	0.19236304	0.18567401
0.05	-0.09	18	0.53028697	0.0	0.0	0.52714074	0.1726759	0.16579053	0.1726759	0.16579053
0.05	-0.09	19	0.53419435	0.0	0.0	0.5305489	0.1549416	0.14794543	0.1549416	0.14794543
0.05	-0.09	20	0.5376362	0.0	0.0	0.53347564	0.13897794	0.13194267	0.13897794	0.13194267
0.05	-0.09	21	0.54066634	0.0	0.0	0.53600425	0.12461746	0.11760461	0.12461746	0.11760461
0.05	-0.09	22	0.5433329	0.0	0.0	0.5381996	0.11170845	0.10477065	0.11170845	0.10477065
0.05	-0.09	23	0.54603547	0.0	0.0	0.5404262	0.10008327	0.093255065	0.10008327	0.093255065
0.05	-0.09	24	0.5488198	0.0	0.0	0.5428086	0.08960499	0.08291989	0.08960499	0.08291989
0.05	-0.09	25	0.5515899	0.0	0.0	0.54530174	0.08016355	0.0736524	0.08016355	0.0736524
0.05	-0.09	26	0.5542753	0.0	0.0	0.5478248	0.071660854	0.065356106	0.071660854	0.065356106
0.05	-0.09	27	0.5568247	0.0	0.0	0.55031466	0.064016014	0.057955094	0.064016014	0.057955094
0.05	-0.09	28	0.5592061	0.0	0.0	0.5527353	0.057146017	0.051368795	0.057146017	0.051368795
0.05	-0.09	29	0.56140625	0.0	0.0	0.55506134	0.05097795	0.04551629	0.05097795	0.04551629
0.05	-0.09	30	0.5634238	0.0	0.0	0.55727416	0.045445733	0.0403209	0.045445733	0.0403209
0.05	-0.09	31	0.5652684	0.0	0.0	0.5593687	0.040487748	0.035711356	0.040487748	0.035711356
0.05	-0.09	32	0.5669545	0.0	0.0	0.5613431	0.036046058	0.031623825	0.036046058	0.031623825
0.05	-0.09	33	0.56854224	0.0	0.0	0.56328124	0.032066815	0.02798927	0.03205556	0.028007453
0.05	-0.09	34	0.5700595	0.0	0.0	0.5652106	0.028501369	0.024750303	0.02846525	0.024811542
0.05	-0.09	35	0.57150954	0.0	0.0	0.5671311	0.02530788	0.021859504	0.025235193	0.021988017
0.05	-0.09	36	0.5728705	0.0	0.0	0.5690319	0.0224487	0.019276805	0.022332253	0.01949364
0.05	-0.09	37	0.5741299	0.0	0.0	0.5708977	0.019891309	0.016970178	0.019727226	0.017289583
0.05	-0.09	38	0.5752716	0.0	0.0	0.572714	0.017607193	0.014912921	0.017394206	0.015341709
0.05	-0.09	39	0.5762849	0.0	0.0	0.57446015	0.015570603	0.013081604	0.015309744	0.013620037
0.05	-0.09	40	0.57716024	0.0	0.0	0.5761205	0.013757834	0.011455017	0.013452003	0.01209807
0.05	-0.09	41	0.57789755	0.0	0.0	0.57768464	0.012146923	0.010013636	0.011800255	0.0107522765
0.05	-0.09	42	0.5785043	0.0	0.0	0.5791472	0.010717531	0.008739361	0.010335028	0.009561912
0.05	-0.09	43	0.5789903	0.0	0.0	0.5805086	0.009450893	0.0076153968	0.009038176	0.008508648
0.05	-0.09	44	0.5793699	0.0	0.0	0.58177304	0.00832979	0.0066262	0.00789282	0.0075762924
