TARGET	LEX	AWP	AGSD	LUCEK	ACT	AccType	Acc	RT	RTlength	Length	UP	RTup	TARGET	COH	NB	RHY1	RHY2	EMBED	xEMBED	COHshort	COHlong	COHeq	DEL	ADD	SUB
pasxbxl	slex	0.3	0	20	Probability	Max	1	43	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Probability	Abz	1	51	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Probability	Diff	1	46	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pasxbxl	slex	0.3	0	20	Probability	CDiff	1	49	47	7	6	6	pasxbxl	13	1	1	1	2	1	11	0	2	0	0	1
pat	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Activation	Abz	1	47	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Activation	Diff	1	42	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Activation	CDiff	1	60	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Probability	Abz	1	48	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Probability	Diff	1	36	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pat	slex	0.3	0	20	Probability	CDiff	1	51	23	3	3	0	pat	13	11	9	48	1	2	0	10	3	0	3	8
pik	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Activation	Max	1	35	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Activation	Abz	1	48	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Activation	Diff	1	47	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Activation	CDiff	1	60	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Probability	Max	1	35	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Probability	Abz	1	51	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Probability	Diff	1	37	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pik	slex	0.3	0	20	Probability	CDiff	1	50	23	3	3	0	pik	4	5	4	22	2	2	1	1	2	1	1	3
pipxl	slex	0.3	0	20	Activation	Peak	1	89	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Activation	Max	1	38	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Activation	Abz	1	43	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Activation	Diff	1	45	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Activation	CDiff	1	55	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Probability	Peak	1	89	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Probability	Max	1	38	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Probability	Abz	1	45	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Probability	Diff	1	39	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pipxl	slex	0.3	0	20	Probability	CDiff	1	45	35	5	3	12	pipxl	4	1	1	2	3	1	3	0	1	0	0	1
pi	slex	0.3	0	20	Activation	Peak	1	75	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Activation	Max	1	17	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Activation	Abz	1	71	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Activation	Diff	1	35	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Activation	CDiff	1	63	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Probability	Peak	1	79	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Probability	Max	1	17	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Probability	Abz	1	65	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Probability	Diff	1	35	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pi	slex	0.3	0	20	Probability	CDiff	1	54	17	2	2	0	pi	4	8	7	3	1	9	0	3	1	0	2	6
pis	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Activation	Max	1	34	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Activation	Abz	1	46	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Activation	Diff	1	45	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Activation	CDiff	1	59	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Probability	Max	1	34	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Probability	Abz	1	49	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Probability	Diff	1	36	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
pis	slex	0.3	0	20	Probability	CDiff	1	48	23	3	3	0	pis	4	4	2	10	2	1	1	1	2	1	0	3
plat	slex	0.3	0	20	Activation	Peak	1	90	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Activation	Max	1	25	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Activation	Abz	1	40	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Activation	Diff	1	31	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Activation	CDiff	1	52	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Probability	Peak	1	91	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Probability	Max	1	25	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Probability	Abz	1	40	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Probability	Diff	1	34	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plat	slex	0.3	0	20	Probability	CDiff	1	41	29	4	3	6	plat	3	4	3	9	2	1	0	0	3	2	0	2
plxg	slex	0.3	0	20	Activation	Peak	1	94	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Activation	Max	1	32	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Activation	Abz	1	42	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Activation	Diff	1	37	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Activation	CDiff	1	58	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Probability	Peak	1	95	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Probability	Max	1	32	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Probability	Abz	1	42	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Probability	Diff	1	36	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxg	slex	0.3	0	20	Probability	CDiff	1	38	29	4	4	0	plxg	3	3	2	4	2	1	0	0	3	0	0	3
plxs	slex	0.3	0	20	Activation	Peak	1	95	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Activation	Max	1	31	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Activation	Abz	1	41	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Activation	Diff	1	37	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Activation	CDiff	1	58	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Probability	Peak	1	95	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Probability	Max	1	31	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Probability	Abz	1	42	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Probability	Diff	1	36	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
plxs	slex	0.3	0	20	Probability	CDiff	1	42	29	4	4	0	plxs	3	2	1	4	3	1	0	0	3	0	0	2
prabxbli	slex	0.3	0	20	Activation	Peak	1	78	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Activation	Max	1	49	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Activation	Abz	0	NA	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Activation	Diff	1	57	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Activation	CDiff	1	58	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Probability	Peak	1	79	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Probability	Max	1	49	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Probability	Abz	1	55	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Probability	Diff	1	52	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbli	slex	0.3	0	20	Probability	CDiff	1	53	53	8	7	6	prabxbli	6	1	1	1	3	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Activation	Peak	1	76	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Activation	Max	1	49	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Activation	Abz	0	NA	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Activation	Diff	1	56	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Activation	CDiff	1	57	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Probability	Peak	1	77	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Probability	Max	1	49	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Probability	Abz	1	54	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Probability	Diff	1	51	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
prabxbxl	slex	0.3	0	20	Probability	CDiff	1	52	53	8	7	6	prabxbxl	6	1	1	1	4	1	4	0	2	0	0	1
pradus	slex	0.3	0	20	Activation	Peak	1	71	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Activation	Max	1	27	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Activation	Abz	1	44	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Activation	Diff	1	35	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Activation	CDiff	1	46	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Probability	Peak	1	72	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Probability	Max	1	27	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Probability	Abz	1	43	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Probability	Diff	1	37	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradus	slex	0.3	0	20	Probability	CDiff	1	43	41	6	5	6	pradus	6	1	1	1	4	1	1	4	1	0	0	1
pradxkt	slex	0.3	0	20	Activation	Peak	1	70	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Activation	Max	1	47	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Activation	Abz	1	48	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Activation	Diff	1	49	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Activation	CDiff	1	49	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Probability	Peak	1	72	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Probability	Max	1	47	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Probability	Abz	1	49	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Probability	Diff	1	47	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pradxkt	slex	0.3	0	20	Probability	CDiff	1	47	47	7	5	12	pradxkt	6	1	1	1	5	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Activation	Peak	1	67	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Activation	Max	1	40	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Activation	Abz	1	45	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Activation	Diff	1	42	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Activation	CDiff	1	43	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Probability	Peak	1	69	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Probability	Max	1	40	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Probability	Abz	1	44	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Probability	Diff	1	41	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
pragrxs	slex	0.3	0	20	Probability	CDiff	1	42	47	7	4	18	pragrxs	6	1	1	1	3	1	2	2	2	0	0	1
prist	slex	0.3	0	20	Activation	Peak	1	85	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Activation	Max	1	26	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Activation	Abz	1	40	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Activation	Diff	1	33	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Activation	CDiff	1	51	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Probability	Peak	1	85	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Probability	Max	1	26	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Probability	Abz	1	40	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Probability	Diff	1	35	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
prist	slex	0.3	0	20	Probability	CDiff	1	41	35	5	3	12	prist	6	1	1	4	2	1	0	5	1	0	0	1
pul	slex	0.3	0	20	Activation	Peak	1	100	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Activation	Max	1	27	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Activation	Abz	1	44	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Activation	Diff	1	33	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Activation	CDiff	1	58	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Probability	Peak	1	100	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Probability	Max	1	27	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Probability	Abz	1	44	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Probability	Diff	1	35	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pul	slex	0.3	0	20	Probability	CDiff	1	48	23	3	2	6	pul	1	4	5	29	1	1	0	0	1	0	0	4
pxlis	slex	0.3	0	20	Activation	Peak	1	89	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Activation	Max	1	31	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Activation	Abz	1	41	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Activation	Diff	1	36	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Activation	CDiff	1	53	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Probability	Peak	1	89	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Probability	Max	1	31	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Probability	Abz	1	41	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Probability	Diff	1	36	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxlis	slex	0.3	0	20	Probability	CDiff	1	42	35	5	3	12	pxlis	2	1	1	1	2	1	1	0	1	0	0	1
pxt	slex	0.3	0	20	Activation	Peak	1	100	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Activation	Max	1	24	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Activation	Abz	1	46	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Activation	Diff	1	41	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Activation	CDiff	1	58	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Probability	Max	1	24	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Probability	Abz	1	47	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Probability	Diff	1	35	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
pxt	slex	0.3	0	20	Probability	CDiff	1	46	23	3	3	0	pxt	2	5	4	48	2	2	0	1	1	0	0	5
rab	slex	0.3	0	20	Activation	Peak	1	67	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Activation	Abz	1	45	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Activation	Diff	1	34	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Probability	Abz	1	45	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rab	slex	0.3	0	20	Probability	CDiff	1	50	23	3	3	0	rab	4	5	2	5	1	3	0	1	3	0	0	5
rad	slex	0.3	0	20	Activation	Peak	1	68	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Activation	Abz	1	45	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Activation	Diff	1	34	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Activation	CDiff	1	62	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Probability	Peak	1	100	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Probability	Abz	1	45	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rad	slex	0.3	0	20	Probability	CDiff	1	50	23	3	3	0	rad	4	6	3	19	2	3	0	1	3	1	0	5
rak	slex	0.3	0	20	Activation	Peak	1	81	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Activation	Abz	1	46	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Activation	Diff	1	32	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Activation	CDiff	1	64	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Probability	Peak	1	96	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Probability	Max	1	26	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Probability	Abz	1	46	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Probability	Diff	1	34	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rak	slex	0.3	0	20	Probability	CDiff	1	47	23	3	3	0	rak	4	5	6	22	1	2	0	1	3	0	0	5
rakxt	slex	0.3	0	20	Activation	Peak	1	90	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Activation	Max	1	39	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Activation	Abz	1	43	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Activation	Diff	1	42	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Activation	CDiff	1	57	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Probability	Peak	1	90	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Probability	Max	1	39	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Probability	Abz	1	45	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Probability	Diff	1	40	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rakxt	slex	0.3	0	20	Probability	CDiff	1	40	35	5	4	6	rakxt	4	2	2	3	4	1	3	0	1	0	0	2
rid	slex	0.3	0	20	Activation	Peak	1	68	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Activation	Max	1	26	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Activation	Abz	1	43	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Activation	Diff	1	31	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
rid	slex	0.3	0	20	Activation	CDiff	1	61	23	3	3	0	rid	3	7	6	19	1	2	0	1	2	0	1	6
